"","CVE_ENT","CVE_MUN","NOM_MUN","Mx_Manglar","Mx_Mangl_1","Has_mun","Has_mangla"
"1772","08","011","Camargo",0,0,1374700.651,0
"1773","08","012","CarichÃ­",0,0,259068.053,0
"1774","08","013","Casas Grandes",0,0,375508.208,0
"1775","08","014","Coronado",0,0,189007.845,0
"1776","08","015","Coyame del Sotol",0,0,1165089.45,0
"1777","08","016","La Cruz",0,0,105301.668,0
"1778","08","017","CuauhtÃ©moc",0,0,360821.784,0
"1779","08","018","Cusihuiriachi",0,0,160816.897,0
"1780","08","019","Chihuahua",0,0,838195.153,0
"1781","08","020","ChÃ­nipas",0,0,198989.809,0
"1782","08","021","Delicias",0,0,53311.989,0
"1783","08","022","Dr. Belisario DomÃ­nguez",0,0,103307.908,0
"1784","08","023","Galeana",0,0,172963.182,0
"1785","08","024","Santa Isabel",0,0,66952.953,0
"1786","08","025","GÃ³mez FarÃ­as",0,0,85333.536,0
"1787","08","026","Gran Morelos",0,0,48542.838,0
"1788","08","027","Guachochi",0,0,697233.942,0
"1789","08","028","Guadalupe",0,0,599522.409,0
"1790","08","029","Guadalupe y Calvo",0,0,961902.896,0
"1791","08","030","Guazapares",0,0,182289.616,0
"1792","08","031","Guerrero",0,0,572968.237,0
"1793","08","032","Hidalgo del Parral",0,0,192360.022,0
"1794","08","033","HuejotitÃ¡n",0,0,85288.524,0
"1795","08","034","Ignacio Zaragoza",0,0,286081.256,0
"1796","08","035","Janos",0,0,741339.265,0
"1797","08","036","JimÃ©nez",0,0,1077122.837,0
"1798","08","037","JuÃ¡rez",0,0,354749.565,0
"1799","08","038","Julimes",0,0,411968.991,0
"1800","08","039","LÃ³pez",0,0,134791.798,0
"1801","08","040","Madera",0,0,873737.945,0
"1802","08","041","Maguarichi",0,0,100642.803,0
"1803","08","042","Manuel Benavides",0,0,502543.565,0
"1804","08","043","MatachÃ­",0,0,72707.243,0
"1805","08","044","Matamoros",0,0,118210.179,0
"1806","08","045","Meoqui",0,0,42916.69,0
"1807","08","046","Morelos",0,0,218299.914,0
"1808","08","047","Moris",0,0,180707.406,0
"1809","08","048","Namiquipa",0,0,485996.637,0
"1810","08","049","Nonoava",0,0,200087.781,0
"1811","08","050","Nuevo Casas Grandes",0,0,260217.983,0
"1812","08","051","Ocampo",0,0,179570.909,0
"1813","08","052","Ojinaga",0,0,679589.685,0
"1814","08","053","Praxedis G. Guerrero",0,0,37077.118,0
"1815","08","054","Riva Palacio",0,0,226313.735,0
"1816","08","055","Rosales",0,0,192685,0
"1817","08","056","Rosario",0,0,117214.859,0
"1818","08","057","San Francisco de Borja",0,0,131956.793,0
"1819","08","058","San Francisco de Conchos",0,0,87856.404,0
"1820","08","059","San Francisco del Oro",0,0,47991.469,0
"1821","08","060","Santa BÃ¡rbara",0,0,34554.688,0
"1822","08","061","SatevÃ³",0,0,355657.507,0
"1823","08","062","Saucillo",0,0,303970.878,0
"1824","08","063","TemÃ³sachic",0,0,427486.364,0
"1825","08","064","El Tule",0,0,46970.287,0
"1826","08","065","Urique",0,0,330171.536,0
"1827","08","066","Uruachi",0,0,265894.158,0
"1828","08","067","Valle de Zaragoza",0,0,295429.632,0
"1829","09","002","Azcapotzalco",0,0,3352.289,0
"1830","09","003","CoyoacÃ¡n",0,0,5392.266,0
"1831","09","004","Cuajimalpa de Morelos",0,0,7146.877,0
"1832","09","005","Gustavo A. Madero",0,0,8790.617,0
"1833","09","006","Iztacalco",0,0,2309.546,0
"1834","09","007","Iztapalapa",0,0,11316.474,0
"1835","09","008","La Magdalena Contreras",0,0,6341.876,0
"1836","09","009","Milpa Alta",0,0,29824.711,0
"1837","09","010","Ãlvaro ObregÃ³n",0,0,9589.47,0
"1838","09","011","TlÃ¡huac",0,0,8585.069,0
"1839","09","012","Tlalpan",0,0,31450.168,0
"1840","09","013","Xochimilco",0,0,11411.637,0
"1841","09","014","Benito JuÃ¡rez",0,0,2670.124,0
"1842","09","015","CuauhtÃ©moc",0,0,3252.483,0
"1843","09","016","Miguel Hidalgo",0,0,4639.19,0
"1844","09","017","Venustiano Carranza",0,0,3386.337,0
"1845","10","001","CanatlÃ¡n",0,0,349196.912,0
"1846","10","002","Canelas",0,0,89255.932,0
"1847","10","003","Coneto de Comonfort",0,0,107447.662,0
"1848","10","004","CuencamÃ©",0,0,534936.571,0
"1849","10","005","Durango",0,0,928537.132,0
"1850","10","006","General SimÃ³n BolÃ­var",0,0,218930.991,0
"1851","10","007","GÃ³mez Palacio",0,0,84240.915,0
"1852","10","008","Guadalupe Victoria",0,0,131711.359,0
"1853","10","009","GuanacevÃ­",0,0,548555.091,0
"1854","10","010","Hidalgo",0,0,468962.761,0
"1855","10","011","IndÃ©",0,0,250512.569,0
"1856","10","012","Lerdo",0,0,214770.271,0
"1857","10","013","MapimÃ­",0,0,773009.077,0
"1858","10","014","Mezquital",0,0,837340.575,0
"1859","10","015","Nazas",0,0,238747.205,0
"1860","10","016","Nombre de Dios",0,0,118587.648,0
"1861","10","017","Ocampo",0,0,364395.971,0
"1862","10","018","El Oro",0,0,353003.891,0
"1863","10","019","OtÃ¡ez",0,0,170992.524,0
"1864","10","020","PÃ¡nuco de Coronado",0,0,102618.961,0
"1865","10","021","PeÃ±Ã³n Blanco",0,0,168360.979,0
"1866","10","022","Poanas",0,0,112746.94,0
"1867","10","023","Pueblo Nuevo",0,0,694435.171,0
"1868","10","024","Rodeo",0,0,143293.342,0
"1869","10","025","San Bernardo",0,0,230720.277,0
"1870","10","026","San Dimas",0,0,548325.199,0
"1871","10","027","San Juan de Guadalupe",0,0,240969.587,0
"1872","10","028","San Juan del RÃ­o",0,0,139943.896,0
"1873","10","029","San Luis del Cordero",0,0,60475.749,0
"1874","10","030","San Pedro del Gallo",0,0,179694.729,0
"1875","10","031","Santa Clara",0,0,98528.593,0
"1876","10","032","Santiago Papasquiaro",0,0,640287.673,0
"1877","10","033","SÃºchil",0,0,146830.453,0
"1878","10","034","Tamazula",0,0,580068.3,0
"1879","10","035","Tepehuanes",0,0,606916.832,0
"1880","10","036","Tlahualilo",0,0,474161.376,0
"1881","10","037","Topia",0,0,162764.539,0
"1882","10","038","Vicente Guerrero",0,0,36970.891,0
"1883","10","039","Nuevo Ideal",0,0,185164.791,0
"1884","11","028","Salvatierra",0,0,59286.913,0
"1885","11","007","Celaya",0,0,55305.813,0
"1886","11","032","San JosÃ© Iturbide",0,0,54814.069,0
"1887","11","024","Pueblo Nuevo",0,0,5987.786,0
"1888","11","036","Santiago MaravatÃ­o",0,0,8361.537,0
"1889","11","025","PurÃ­sima del RincÃ³n",0,0,29068.367,0
"1890","11","030","San Felipe",0,0,300686.553,0
"1891","11","004","Apaseo el Alto",0,0,37386.512,0
"1892","11","005","Apaseo el Grande",0,0,42041.025,0
"1893","11","046","Yuriria",0,0,66632.808,0
"1894","11","019","JerÃ©cuaro",0,0,88306.723,0
"1895","11","045","XichÃº",0,0,91128.898,0
"1896","11","013","Doctor Mora",0,0,23080.752,0
"1897","11","034","Santa Catarina",0,0,19465.817,0
"1898","11","038","Tarandacuao",0,0,12078.525,0
"1899","11","040","Tierra Blanca",0,0,40937.269,0
"1900","11","039","Tarimoro",0,0,33422.493,0
"1901","11","041","Uriangato",0,0,11633.43,0
"1902","11","010","Coroneo",0,0,12380.385,0
"1903","11","043","Victoria",0,0,104736.588,0
"1904","11","006","Atarjea",0,0,31407.35,0
"1905","11","011","Cortazar",0,0,33521.166,0
"1906","11","002","AcÃ¡mbaro",0,0,87775.502,0
"1907","11","009","Comonfort",0,0,48865.722,0
"1908","11","017","Irapuato",0,0,85105.405,0
"1909","11","026","Romita",0,0,44070.662,0
"1910","11","037","Silao de la Victoria",0,0,53852.492,0
"1911","11","001","Abasolo",0,0,61530.616,0
"1912","11","014","Dolores Hidalgo Cuna de la Independencia Nacional",0,0,165572.513,0
"1913","11","003","San Miguel de Allende",0,0,155382.208,0
"1914","11","031","San Francisco del RincÃ³n",0,0,42537.655,0
"1915","11","016","HuanÃ­maro",0,0,12752.073,0
"1916","11","029","San Diego de la UniÃ³n",0,0,101308.792,0
"1917","11","018","Jaral del Progreso",0,0,17538.604,0
"1918","11","008","Manuel Doblado",0,0,81984.121,0
"1919","11","044","VillagrÃ¡n",0,0,12848.435,0
"1920","11","012","CuerÃ¡maro",0,0,26031.806,0
"1921","11","015","Guanajuato",0,0,101412.854,0
"1922","11","020","LeÃ³n",0,0,122156.706,0
"1923","11","035","Santa Cruz de Juventino Rosas",0,0,42908.487,0
"1924","11","022","Ocampo",0,0,102627.012,0
"1925","11","042","Valle de Santiago",0,0,81963.388,0
"1926","11","033","San Luis de la Paz",0,0,203131.346,0
"1927","11","023","PÃ©njamo",0,0,156105.731,0
"1928","11","027","Salamanca",0,0,75559.45,0
"1929","11","021","MoroleÃ³n",0,0,15974.945,0
"1930","12","006","Apaxtla",0,0,62688.418,0
"1931","12","026","Cuetzala del Progreso",0,0,37301.877,0
"1932","12","028","Chilapa de Ãlvarez",0,0,74972.221,0
"1933","12","031","General Canuto A. Neri",0,0,26005.656,0
"1934","12","032","General Heliodoro Castillo",0,0,172673.753,0
"1935","12","034","Huitzuco de los Figueroa",0,0,132759.871,0
"1936","12","039","Juan R. Escudero",0,0,40880.579,0
"1937","12","040","Leonardo Bravo",0,0,72070.066,0
"1938","12","051","Quechultenango",0,0,84549.803,0
"1939","12","053","San Marcos",9818118.87841934,0.848954727569901,115649.499,981.812
"1940","12","056","Tecoanapa",0,0,69753.429,0
"1941","12","058","Teloloapan",0,0,100941.039,0
"1942","12","061","Tixtla de Guerrero",0,0,38863.33,0
"1943","12","074","Zitlala",0,0,30467.126,0
"1944","12","075","Eduardo Neri",0,0,124927.581,0
"1945","12","035","Iguala de la Independencia",0,0,57042.98,0
"1946","12","008","Atenango del RÃ­o",0,0,55799.13,0
"1947","12","009","Atlamajalcingo del Monte",0,0,14651.684,0
"1948","12","010","Atlixtac",0,0,57346.627,0
"1949","12","013","AzoyÃº",0,0,39594.42,0
"1950","12","018","Copala",2453078.58302911,0.827156549719631,29656.763,245.308
"1951","12","019","Copalillo",0,0,73248.825,0
"1952","12","020","Copanatoyac",0,0,30662.465,0
"1953","12","025","Cuautepec",22389.5771513735,0.007130870077095,31398.1,2.239
"1954","12","041","Malinaltepec",0,0,47291.965,0
"1955","12","045","OlinalÃ¡",0,0,70691.24,0
"1956","12","046","Ometepec",0,0,60265.563,0
"1957","12","063","Tlacoapa",0,0,27996.992,0
"1958","12","066","Tlapa de Comonfort",0,0,60903.041,0
"1959","12","069","XalpatlÃ¡huac",0,0,22663.121,0
"1960","12","070","XochihuehuetlÃ¡n",0,0,26161.401,0
"1961","12","072","ZapotitlÃ¡n Tablas",0,0,22835.552,0
"1962","12","077","Marquelia",3744594.77200992,1.77694943911562,21073.164,374.459
"1963","12","080","JuchitÃ¡n",0,0,25377.652,0
"1964","12","023","Cuajinicuilapa",6414187.99316841,1.01551744480991,63161.771,641.419
"1965","12","062","Tlacoachistlahuaca",0,0,80278.3,0
"1966","12","065","Tlalixtaquilla de Maldonado",0,0,11745.068,0
"1967","12","043","MetlatÃ³noc",0,0,60160.161,0
"1968","12","078","Cochoapa el Grande",0,0,62058.148,0
"1969","12","048","PetatlÃ¡n",12102873.8356159,0.613839308574769,197166.81,1210.287
"1970","12","003","AjuchitlÃ¡n del Progreso",0,0,199447.087,0
"1971","12","011","Atoyac de Ãlvarez",556536.808517829,0.038397873343893,144939.488,55.654
"1972","12","014","Benito JuÃ¡rez",8937570.65791816,3.88687207188246,22994.25,893.757
"1973","12","016","Coahuayutla de JosÃ© MarÃ­a Izazaga",0,0,264512.737,0
"1974","12","057","TÃ©cpan de Galeana",3660014.72781918,0.128641340007327,284513.107,366.001
"1975","12","064","Tlalchapa",0,0,47203.772,0
"1976","12","073","ZirÃ¡ndaro",0,0,214486.795,0
"1977","12","068","La UniÃ³n de Isidoro Montes de Oca",2118631.19109495,0.120362096477958,176021.46,211.863
"1978","12","037","Ixcateopan de CuauhtÃ©moc",0,0,21210.065,0
"1979","12","047","Pedro Ascencio Alquisiras",0,0,29423.289,0
"1980","12","060","Tetipac",0,0,21780.213,0
"1981","12","055","Taxco de AlarcÃ³n",0,0,65068.842,0
"1982","12","015","Buenavista de CuÃ©llar",0,0,30397.943,0
"1983","12","001","Acapulco de JuÃ¡rez",7065672.4528061,0.408945855878734,172777.7,706.567
"1984","12","017","Cocula",0,0,44566.811,0
"1985","12","029","Chilpancingo de los Bravo",0,0,218063.779,0
"1986","12","042","MÃ¡rtir de Cuilapan",0,0,61533.285,0
"1987","12","059","Tepecoacuilco de Trujano",0,0,85290.423,0
"1988","12","005","Alpoyeca",0,0,9387.465,0
"1989","12","012","Ayutla de los Libres",0,0,105174.834,0
"1990","12","036","Igualapa",0,0,19515.359,0
"1991","12","052","San Luis AcatlÃ¡n",0,0,109767.857,0
"1992","12","071","Xochistlahuaca",0,0,45322.147,0
"1993","12","076","Acatepec",0,0,63076.179,0
"1994","12","081","Iliatenco",0,0,24025.902,0
"1995","12","004","Alcozauca de Guerrero",0,0,46990.779,0
"1996","12","007","Arcelia",0,0,75407.761,0
"1997","12","027","Cutzamala de PinzÃ³n",0,0,133563.513,0
"1998","12","022","Coyuca de CatalÃ¡n",0,0,335748.671,0
"1999","12","050","Pungarabato",0,0,12632.546,0
"2000","12","079","JosÃ© JoaquÃ­n de Herrera",0,0,13197.707,0
"2001","12","002","Ahuacuotzingo",0,0,87131.597,0
"2002","12","054","San Miguel Totolapan",0,0,237092.206,0
"2003","12","067","Tlapehuala",0,0,28469.57,0
"2004","12","049","Pilcaya",0,0,16228.147,0
"2005","12","038","Zihuatanejo de Azueta",4202948.00924238,0.286338741679926,146782.373,420.295
"2006","12","044","MochitlÃ¡n",0,0,51258.255,0
"2007","12","021","Coyuca de BenÃ­tez",10690847.9798449,0.590404531117889,181076.659,1069.085
"2008","12","024","CualÃ¡c",0,0,23921.254,0
"2009","12","030","Florencio Villarreal",5108950.48948823,1.79650419991288,28438.289,510.895
"2010","12","033","HuamuxtitlÃ¡n",0,0,27492.154,0
"2011","13","035","Metepec",0,0,14634.031,0
"2012","13","008","Apan",0,0,32222.371,0
"2013","13","001","AcatlÃ¡n",0,0,24160.396,0
"2014","13","002","AcaxochitlÃ¡n",0,0,23886.807,0
"2015","13","004","Agua Blanca de Iturbide",0,0,12001.91,0
"2016","13","006","Alfajayucan",0,0,43352.336,0
"2017","13","011","Atlapexco",0,0,14264.968,0
"2018","13","014","Calnali",0,0,21101.014,0
"2019","13","015","Cardonal",0,0,59362.836,0
"2020","13","018","ChapulhuacÃ¡n",0,0,23163.247,0
"2021","13","022","Epazoyucan",0,0,14233.873,0
"2022","13","025","Huautla",0,0,29231.124,0
"2023","13","027","Huehuetla",0,0,21391.804,0
"2024","13","028","Huejutla de Reyes",0,0,39404.536,0
"2025","13","031","Jacala de Ledezma",0,0,44098.594,0
"2026","13","032","JaltocÃ¡n",0,0,3838.517,0
"2027","13","033","JuÃ¡rez Hidalgo",0,0,11079.03,0
"2028","13","036","San AgustÃ­n MetzquititlÃ¡n",0,0,24572.337,0
"2029","13","039","Mineral del Monte",0,0,5342.709,0
"2030","13","042","Molango de Escamilla",0,0,19826.586,0
"2031","13","043","NicolÃ¡s Flores",0,0,24970.426,0
"2032","13","045","OmitlÃ¡n de JuÃ¡rez",0,0,7973.465,0
"2033","13","047","Pacula",0,0,38539.862,0
"2034","13","049","Pisaflores",0,0,18807.653,0
"2035","13","051","Mineral de la Reforma",0,0,11248.087,0
"2036","13","053","San Bartolo Tutotepec",0,0,35939.863,0
"2037","13","056","Santiago Tulantepec de Lugo Guerrero",0,0,6429.112,0
"2038","13","068","Tianguistengo",0,0,26568.035,0
"2039","13","071","Tlahuiltepa",0,0,53159.849,0
"2040","13","073","Tlanchinol",0,0,39211.139,0
"2041","13","078","Xochiatipan",0,0,13541.021,0
"2042","13","079","XochicoatlÃ¡n",0,0,17684.3,0
"2043","13","081","ZacualtipÃ¡n de Ãngeles",0,0,27269.2,0
"2044","13","072","Tlanalapa",0,0,8292.689,0
"2045","13","059","Tecozautla",0,0,52502.917,0
"2046","13","020","EloxochitlÃ¡n",0,0,23953.868,0
"2047","13","037","MetztitlÃ¡n",0,0,79690.966,0
"2048","13","029","Huichapan",0,0,66074.634,0
"2049","13","083","Zempoala",0,0,31986.839,0
"2050","13","075","Tolcayuca",0,0,12879.522,0
"2051","13","066","Villa de Tezontepec",0,0,9072.79,0
"2052","13","041","Mixquiahuala de JuÃ¡rez",0,0,13586.501,0
"2053","13","067","Tezontepec de Aldama",0,0,16334.435,0
"2054","13","070","Tlahuelilpan",0,0,3152.672,0
"2055","13","074","Tlaxcoapan",0,0,3897.809,0
"2056","13","017","Chapantongo",0,0,27833.063,0
"2057","13","076","Tula de Allende",0,0,33611.246,0
"2058","13","064","TepetitlÃ¡n",0,0,14784.989,0
"2059","13","009","El Arenal",0,0,13759.73,0
"2060","13","019","Chilcuautla",0,0,22282.414,0
"2061","13","023","Francisco I. Madero",0,0,9803.504,0
"2062","13","050","Progreso de ObregÃ³n",0,0,9097.785,0
"2063","13","054","San Salvador",0,0,20571.494,0
"2064","13","082","ZapotlÃ¡n de JuÃ¡rez",0,0,10526.948,0
"2065","13","065","Tetepango",0,0,4493.407,0
"2066","13","077","Tulancingo de Bravo",0,0,21741.469,0
"2067","13","003","Actopan",0,0,27180.286,0
"2068","13","012","Atotonilco el Grande",0,0,45851.108,0
"2069","13","030","Ixmiquilpan",0,0,48659.533,0
"2070","13","034","Lolotla",0,0,17720.87,0
"2071","13","040","La MisiÃ³n",0,0,23278.656,0
"2072","13","046","San Felipe OrizatlÃ¡n",0,0,32398.773,0
"2073","13","055","Santiago de Anaya",0,0,25622.5,0
"2074","13","080","Yahualica",0,0,15435.404,0
"2075","13","021","Emiliano Zapata",0,0,12301.188,0
"2076","13","061","Tepeapulco",0,0,24290.859,0
"2077","13","052","San AgustÃ­n Tlaxiaca",0,0,29736.449,0
"2078","13","044","Nopala de VillagrÃ¡n",0,0,34131.485,0
"2079","13","013","Atotonilco de Tula",0,0,12232.058,0
"2080","13","048","Pachuca de Soto",0,0,15409.666,0
"2081","13","005","Ajacuba",0,0,23899.106,0
"2082","13","007","Almoloya",0,0,27231.965,0
"2083","13","016","Cuautepec de Hinojosa",0,0,39139.37,0
"2084","13","024","Huasca de Ocampo",0,0,30284.595,0
"2085","13","026","Huazalingo",0,0,10745.599,0
"2086","13","038","Mineral del Chico",0,0,19214.146,0
"2087","13","057","Singuilucan",0,0,42020.736,0
"2088","13","058","Tasquillo",0,0,24001.201,0
"2089","13","060","Tenango de Doria",0,0,17663.193,0
"2090","13","062","TepehuacÃ¡n de Guerrero",0,0,34734.481,0
"2091","13","084","ZimapÃ¡n",0,0,87249.982,0
"2092","13","069","Tizayuca",0,0,7680.898,0
"2093","13","063","Tepeji del RÃ­o de Ocampo",0,0,35342.569,0
"2094","13","010","Atitalaquia",0,0,6245.004,0
"2095","14","001","Acatic",0,0,33919.59,0
"2096","14","002","AcatlÃ¡n de JuÃ¡rez",0,0,15398.437,0
"2097","14","003","Ahualulco de Mercado",0,0,27398.908,0
"2098","14","004","Amacueca",0,0,12482.003,0
"2099","14","005","AmatitÃ¡n",0,0,17257.366,0
"2100","14","006","Ameca",0,0,83911.698,0
"2101","14","007","San Juanito de Escobedo",0,0,19471.016,0
"2102","14","008","Arandas",0,0,94985.039,0
"2103","14","009","El Arenal",0,0,11175.907,0
"2104","14","010","Atemajac de Brizuela",0,0,35581.373,0
"2105","14","011","Atengo",0,0,44056.355,0
"2106","14","012","Atenguillo",0,0,61019.785,0
"2107","14","013","Atotonilco el Alto",0,0,51089.1,0
"2108","14","014","Atoyac",0,0,45153.15,0
"2109","14","015","AutlÃ¡n de Navarro",0,0,70514.066,0
"2110","14","016","AyotlÃ¡n",0,0,43086.578,0
"2111","14","017","Ayutla",0,0,88337.138,0
"2112","14","018","La Barca",0,0,41819.602,0
"2113","14","019","BolaÃ±os",0,0,86648.073,0
"2114","14","020","Cabo Corrientes",279600.082199035,0.018115845946234,154340.064,27.96
"2115","14","021","Casimiro Castillo",0,0,52271.149,0
"2116","14","022","CihuatlÃ¡n",1758410.36720273,0.350747593771431,50133.213,175.841
"2117","14","023","ZapotlÃ¡n el Grande",0,0,27349.22,0
"2118","14","024","Cocula",0,0,33124.748,0
"2119","14","025","ColotlÃ¡n",0,0,64810.406,0
"2120","14","026","ConcepciÃ³n de Buenos Aires",0,0,26563.702,0
"2121","14","027","CuautitlÃ¡n de GarcÃ­a BarragÃ¡n",0,0,139113.342,0
"2122","14","028","Cuautla",0,0,41711.931,0
"2123","14","029","CuquÃ­o",0,0,64299.716,0
"2124","14","030","Chapala",0,0,63002.463,0
"2125","14","031","ChimaltitÃ¡n",0,0,65507.904,0
"2126","14","032","ChiquilistlÃ¡n",0,0,29738.429,0
"2127","14","033","Degollado",0,0,42672.69,0
"2128","14","034","Ejutla",0,0,29764.284,0
"2129","14","035","EncarnaciÃ³n de DÃ­az",0,0,125339.888,0
"2130","14","036","EtzatlÃ¡n",0,0,33776.444,0
"2131","14","037","El Grullo",0,0,17731.262,0
"2132","14","038","Guachinango",0,0,83772.854,0
"2133","14","039","Guadalajara",0,0,15118.257,0
"2134","14","040","Hostotipaquillo",0,0,75637.285,0
"2135","14","041","HuejÃºcar",0,0,30924.141,0
"2136","14","042","Huejuquilla el Alto",0,0,76954.516,0
"2137","14","043","La Huerta",6495660.30227504,0.32301027454772,201097.637,649.566
"2138","14","044","IxtlahuacÃ¡n de los Membrillos",0,0,20124.025,0
"2139","14","045","IxtlahuacÃ¡n del RÃ­o",0,0,83182.456,0
"2140","14","046","JalostotitlÃ¡n",0,0,52089.761,0
"2141","14","047","Jamay",0,0,16276.297,0
"2142","14","048","JesÃºs MarÃ­a",0,0,66517.176,0
"2143","14","049","JilotlÃ¡n de los Dolores",0,0,147624.546,0
"2144","14","050","Jocotepec",0,0,32433.033,0
"2145","14","051","JuanacatlÃ¡n",0,0,13808.243,0
"2146","14","052","JuchitlÃ¡n",0,0,24588.453,0
"2147","14","053","Lagos de Moreno",0,0,251443.717,0
"2148","14","054","El LimÃ³n",0,0,11423.232,0
"2149","14","055","Magdalena",0,0,29318.522,0
"2150","14","056","Santa MarÃ­a del Oro",0,0,77643.854,0
"2151","14","057","La Manzanilla de la Paz",0,0,13399.194,0
"2152","14","058","Mascota",0,0,184312.474,0
"2153","14","059","Mazamitla",0,0,28893.856,0
"2154","14","060","MexticacÃ¡n",0,0,28700.293,0
"2155","14","061","Mezquitic",0,0,336358.831,0
"2156","14","062","MixtlÃ¡n",0,0,63096.553,0
"2157","14","063","OcotlÃ¡n",0,0,24271.874,0
"2158","14","064","Ojuelos de Jalisco",0,0,115574.588,0
"2159","14","065","Pihuamo",0,0,87458.239,0
"2160","14","066","PoncitlÃ¡n",0,0,83480.712,0
"2161","14","067","Puerto Vallarta",1460029.74121502,0.214437585188267,68086.466,146.003
"2162","14","068","Villa PurificaciÃ³n",0,0,184808.017,0
"2163","14","069","Quitupan",0,0,67431.512,0
"2164","14","070","El Salto",0,0,9275.155,0
"2165","14","071","San CristÃ³bal de la Barranca",0,0,52297.18,0
"2166","14","072","San Diego de AlejandrÃ­a",0,0,35168.346,0
"2167","14","073","San Juan de los Lagos",0,0,84767.15,0
"2168","14","074","San JuliÃ¡n",0,0,26193.914,0
"2169","14","075","San Marcos",0,0,30550.988,0
"2170","14","076","San MartÃ­n de BolaÃ±os",0,0,69005.793,0
"2171","14","077","San MartÃ­n Hidalgo",0,0,34292.617,0
"2172","14","078","San Miguel el Alto",0,0,78698.347,0
"2173","14","079","GÃ³mez FarÃ­as",0,0,35344.863,0
"2174","14","080","San SebastiÃ¡n del Oeste",0,0,111673.387,0
"2175","14","081","Santa MarÃ­a de los Ãngeles",0,0,26082.027,0
"2176","14","082","Sayula",0,0,21597.166,0
"2177","14","083","Tala",0,0,45180.454,0
"2178","14","084","Talpa de Allende",0,0,199635.201,0
"2179","14","085","Tamazula de Gordiano",0,0,136369.152,0
"2180","14","086","Tapalpa",0,0,61940.438,0
"2181","14","087","TecalitlÃ¡n",0,0,130100.067,0
"2182","14","088","TecolotlÃ¡n",0,0,76514.19,0
"2183","14","089","Techaluta de Montenegro",0,0,7923.829,0
"2184","14","090","TenamaxtlÃ¡n",0,0,28153.675,0
"2185","14","091","Teocaltiche",0,0,93353.782,0
"2186","14","092","TeocuitatlÃ¡n de Corona",0,0,33443.228,0
"2187","14","093","TepatitlÃ¡n de Morelos",0,0,140011.66,0
"2188","14","094","Tequila",0,0,169299.215,0
"2189","14","095","TeuchitlÃ¡n",0,0,21909.611,0
"2190","14","096","TizapÃ¡n el Alto",0,0,19388.084,0
"2191","14","097","Tlajomulco de ZÃºÃ±iga",0,0,67399.492,0
"2192","14","098","San Pedro Tlaquepaque",0,0,11635.446,0
"2193","14","099","TolimÃ¡n",0,0,51263.116,0
"2194","14","100","TomatlÃ¡n",13577865.5729105,0.450373682138803,301479.996,1357.787
"2195","14","101","TonalÃ¡",0,0,15795.511,0
"2196","14","102","Tonaya",0,0,29357.361,0
"2197","14","103","Tonila",0,0,14587.158,0
"2198","14","104","Totatiche",0,0,58703.407,0
"2199","14","105","TototlÃ¡n",0,0,33655.185,0
"2200","14","106","Tuxcacuesco",0,0,42997.498,0
"2201","14","107","Tuxcueca",0,0,13240.957,0
"2202","14","108","Tuxpan",0,0,72545.453,0
"2203","14","109","UniÃ³n de San Antonio",0,0,72882.948,0
"2204","14","110","UniÃ³n de Tula",0,0,44302.613,0
"2205","14","111","Valle de Guadalupe",0,0,35226.032,0
"2206","14","112","Valle de JuÃ¡rez",0,0,19523.421,0
"2207","14","113","San Gabriel",0,0,74611.53,0
"2208","14","114","Villa Corona",0,0,31817.692,0
"2209","14","115","Villa Guerrero",0,0,67330.076,0
"2210","14","116","Villa Hidalgo",0,0,45294.388,0
"2211","14","117","CaÃ±adas de ObregÃ³n",0,0,27183.428,0
"2212","14","118","Yahualica de GonzÃ¡lez Gallo",0,0,56333.453,0
"2213","14","119","Zacoalco de Torres",0,0,47909.138,0
"2214","14","120","Zapopan",0,0,115627.772,0
"2215","14","121","Zapotiltic",0,0,25225.581,0
"2216","14","122","ZapotitlÃ¡n de Vadillo",0,0,30576.871,0
"2217","14","123","ZapotlÃ¡n del Rey",0,0,40002.335,0
"2218","14","124","Zapotlanejo",0,0,71876.598,0
"2219","14","125","San Ignacio Cerro Gordo",0,0,22782.113,0
"2220","15","003","Aculco",0,0,45330.828,0
"2221","15","006","Almoloya del RÃ­o",0,0,915.717,0
"2222","15","001","Acambay de RuÃ­z CastaÃ±eda",0,0,47556.593,0
"2223","15","012","AtizapÃ¡n",0,0,853.595,0
"2224","15","004","Almoloya de Alquisiras",0,0,17095.58,0
"2225","15","005","Almoloya de JuÃ¡rez",0,0,48020.162,0
"2226","15","007","Amanalco",0,0,22226.905,0
"2227","15","008","Amatepec",0,0,63626.878,0
"2228","15","014","Atlacomulco",0,0,25775.961,0
"2229","15","018","Calimaya",0,0,10296.541,0
"2230","15","019","Capulhuac",0,0,2157.654,0
"2231","15","021","Coatepec Harinas",0,0,28659.45,0
"2232","15","026","Chapa de Mota",0,0,29222.479,0
"2233","15","027","Chapultepec",0,0,1199.577,0
"2234","15","032","Donato Guerra",0,0,19161.307,0
"2235","15","042","Ixtlahuaca",0,0,33493.947,0
"2236","15","043","Xalatlaco",0,0,10822.488,0
"2237","15","038","Isidro Fabela",0,0,7972.589,0
"2238","15","040","Ixtapan de la Sal",0,0,11512.2,0
"2239","15","041","Ixtapan del Oro",0,0,9933.277,0
"2240","15","052","Malinalco",0,0,20995.046,0
