CVEGEO,UE_ALOJAB_TOT,UE_ALOJAB_EMPEST,UE_AGROP_TOT,UE_AGROP_EMPEST
200710069,1,2,0,0
200710088,1,6,0,0
200710103,2,4,0,0
200710175,1,2,0,0
200710179,1,2,0,0
200720001,13,30,1,2
200730001,295,675,0,0
200740001,2,4,0,0
200750001,79,158,1,11
200760001,11,22,0,0
200770001,18,36,1,2
200780001,9,22,0,0
200790001,1088,2604,35,433
200790008,17,106,0,0
200790030,2,13,0,0
200800001,6,12,0,0
200810001,7,14,0,0
200820001,26,52,0,0
200830001,133,299,0,0
200840001,35,70,0,0
200850001,33,66,0,0
200860001,11,22,0,0
200870001,103,248,0,0
200880001,7,14,0,0
200890001,3,6,0,0
200900001,68,140,0,0
200910001,90,192,1,2
200920001,1,2,0,0
200940001,8,16,0,0
200950001,7,14,1,2
200960001,7,22,0,0
200970001,5,10,0,0
200980001,7,14,0,0
200990001,2,4,0,0
201000001,1,2,0,0
201000003,1,2,0,0
201010001,2,4,0,0
201020001,20,40,0,0
201030001,48,96,0,0
201040001,15,30,0,0
201050001,1,2,0,0
201070001,197,426,0,0
201080001,12,24,0,0
201090001,3,6,0,0
201100001,1,2,0,0
201110001,35,70,0,0
201120001,17,34,0,0
201130001,15,56,3,6
201140001,1,2,0,0
201150001,91,190,0,0
201150002,44,112,0,0
201160001,5,10,0,0
201170001,7,14,0,0
201180001,15,30,0,0
201190001,1,2,0,0
201200001,8,16,0,0
201210001,1,2,0,0
201220001,5,10,0,0
201230001,15,30,0,0
201240001,356,724,0,0
201250001,6,12,0,0
201260001,27,54,0,0
201280001,9,18,0,0
201290001,6,12,0,0
201300001,21,42,2,152
201310001,34,68,1,2
201310008,4,8,0,0
201320001,6,12,0,0
201330001,6,12,0,0
201340001,72,148,0,0
201350001,20,40,0,0
201360001,51,102,2,4
201370001,6,12,0,0
201380001,1,2,0,0
201390001,2,4,0,0
201410001,14,28,1,251
201410036,87,174,7,43
201430001,98,200,7,63
201440001,2,4,0,0
201450001,53,106,1,2
201460001,2,4,0,0
201480001,1,2,0,0
201490001,9,18,0,0
201500001,105,218,0,0
201520001,5,10,0,0
201530001,48,96,0,0
201540001,4,8,0,0
201550001,8,16,0,0
201560001,42,84,0,0
201570001,171,380,0,0
201580001,5,10,0,0
201590001,10,20,0,0
201600001,11,22,0,0
201610001,1,2,0,0
201620001,5,10,0,0
201630001,12,24,0,0
201640001,11,22,0,0
201650001,3,6,0,0
201660001,46,92,0,0
201670001,4,8,0,0
201680001,5,10,0,0
201690001,10,20,12,24
201700001,7,14,0,0
201710001,33,66,0,0
201730001,2,4,0,0
201730002,1,2,0,0
201730003,1,2,0,0
201740001,49,110,0,0
201750001,6,12,0,0
201760001,19,38,0,0
201770001,79,170,0,0
201780001,3,6,0,0
201790001,11,22,0,0
201800001,6,12,0,0
201810001,5,10,0,0
201820001,2,4,0,0
201830001,2,4,0,0
201840001,1520,3668,0,0
201840050,49,111,1,2
201840092,21,42,0,0
201840396,1,2,0,0
201850001,42,84,0,0
201860001,4,8,0,0
201870001,2,4,0,0
201880001,16,32,0,0
201890001,4,8,3,10
201900001,8,16,0,0
201900013,77,154,0,0
201920001,14,28,0,0
201930001,8,16,0,0
201940001,7,14,0,0
201950001,2,4,0,0
201960001,4,8,0,0
201970001,67,134,0,0
201980001,72,144,0,0
201980015,1,6,0,0
201990001,3,6,0,0
202000001,7,14,0,0
202010001,3,6,0,0
202020001,21,42,1,2
202020010,2,4,0,0
202020016,1,2,1,6
202020033,23,46,0,0
202020040,1,2,0,0
202020062,1,2,0,0
202020063,1,2,0,0
202030001,4,8,0,0
202040001,1,2,0,0
202050001,2,8,0,0
202060001,3,6,0,0
202070001,17,34,0,0
202080001,41,82,0,0
202090001,3,6,0,0
202100001,11,22,0,0
202110001,2,4,0,0
202130001,13,26,0,0
202140001,8,16,0,0
202160001,3,6,0,0
202170001,2,4,0,0
202180001,3,6,0,0
202190001,11,22,0,0
202200001,2,4,0,0
202210001,1,2,0,0
202220001,2,4,0,0
202230001,3,6,0,0
202240001,3,6,0,0
202250001,9,18,0,0
202260001,17,34,0,0
202270001,84,189,1,11
202270003,55,122,0,0
202280001,4,8,0,0
202290001,7,14,0,0
202300001,3,6,0,0
202310001,2,4,0,0
202320001,90,180,26,52
202330001,7,14,0,0
202340001,3,6,0,0
202350001,3,6,0,0
202360001,1,2,0,0
202370001,22,44,0,0
202380001,9,18,0,0
202390001,3,6,0,0
202400001,3,6,0,0
202410001,10,20,0,0
202420001,26,52,0,0
202430001,6,12,0,0
202440001,13,26,0,0
202450001,2,4,0,0
202460001,2,4,0,0
202470001,22,53,0,0
202480001,57,114,53,106
202490001,9,18,0,0
202500001,4,12,0,0
202510001,3,6,0,0
202520001,8,16,0,0
202530001,9,18,0,0
202540001,15,34,1,2
202550001,12,24,0,0
202570001,1,2,0,0
202580001,6,12,0,0
202590001,9,18,0,0
202600001,7,14,0,0
202610001,5,23,0,0
202620001,2,4,0,0
202620002,10,20,0,0
202620003,4,8,0,0
202630001,14,28,0,0
202640001,1,2,0,0
202650001,11,22,0,0
202660001,11,26,0,0
202660002,1,2,0,0
202660004,2,4,0,0
202660005,23,50,1,2
202660014,1,2,0,0
202660016,1,2,0,0
202660017,3,10,0,0
202660037,2,8,0,0
202660048,1,2,0,0
202660049,1,2,0,0
202660066,1,2,0,0
202670001,1,2,0,0
202680001,5,10,0,0
202690001,23,46,0,0
202700001,2,4,0,0
202710001,5,10,0,0
202720001,69,138,0,0
202730001,17,38,1,2
202740001,1,2,0,0
202750001,22,44,1,2
202760001,4,8,0,0
202770001,75,162,0,0
202780001,178,364,16,32
202790001,17,34,0,0
202800001,28,56,0,0
202820001,1,2,0,0
202840001,4,8,0,0
202850001,12,24,0,0
202860001,19,38,0,0
202870001,2,4,0,0
202890001,3,6,0,0
202900001,3,6,0,0
202910001,10,20,3,6
202920001,3,6,0,0
202930001,32,73,1,2
202930003,44,100,0,0
202940001,53,114,0,0
202950001,138,304,0,0
202960001,6,12,0,0
202970001,6,12,0,0
202980001,143,323,0,0
202990001,10,20,0,0
203000001,23,46,0,0
203010001,12,24,0,0
203020001,17,34,0,0
203030001,15,30,0,0
203050001,55,110,0,0
203060001,6,12,0,0
203070001,17,34,0,0
203080001,39,78,0,0
203090001,58,116,56,116
203100001,26,52,0,0
203110001,1,2,0,0
203120001,27,58,0,0
203130001,1,2,0,0
203140001,85,178,1,6
203140006,2,4,0,0
203140008,4,8,0,0
203140012,6,12,0,0
203140024,1,2,0,0
203140025,2,4,0,0
203150001,3,6,0,0
203160001,3,6,0,0
203170001,4,8,0,0
203180001,55,114,4,114
203180002,89,178,0,0
203180007,4,8,0,0
203180009,830,2397,18,159
203180018,1,2,1,2
203180019,8,16,5,28
203180020,1,2,0,0
203180025,8,16,0,0
203180038,1,2,0,0
203180040,2,4,0,0
203180053,3,6,0,0
203180057,2,8,0,0
203180070,1,2,0,0
203180072,10,24,0,0
203180074,1,2,0,0
203180078,1,2,0,0
203180080,3,6,0,0
203180084,1,2,0,0
203180087,1,2,0,0
203180089,2,4,0,0
203180093,3,6,0,0
203180096,1,2,0,0
203180100,1,2,0,0
203190001,1,2,0,0
203200001,1,2,0,0
203220001,4,8,1,6
203230001,4,8,0,0
203240001,359,784,1,2
203240010,21,46,0,0
203240011,7,14,0,0
203240016,5,10,0,0
203240025,70,160,14,265
203240026,2,4,0,0
203240027,10,20,0,0
203240030,8,16,0,0
203240033,11,22,0,0
203240035,1,2,0,0
203240039,1,2,0,0
203240040,1,2,1,2
203240048,11,22,0,0
203240055,1,2,0,0
203240060,2,4,0,0
203240065,1,2,0,0
203240082,16,32,0,0
203240083,9,18,0,0
203240084,102,283,0,0
203240098,6,12,0,0
203240099,11,26,0,0
203240102,4,8,0,0
203240105,1,2,0,0
203240124,2,4,0,0
203240131,1,2,0,0
203240133,1,2,0,0
203240141,2,8,0,0
203240148,7,18,0,0
203240149,1,6,0,0
203240151,4,8,1,2
203240152,1,2,0,0
203240158,3,6,0,0
203240160,1,2,0,0
203240162,2,4,0,0
203240170,1,2,0,0
203240171,4,8,0,0
203240177,1,2,0,0
203240183,1,2,0,0
203240202,1,2,0,0
203240204,2,4,0,0
203240207,8,16,0,0
203240208,3,6,0,0
203240215,1,2,0,0
203240220,1,2,0,0
203240239,3,6,0,0
203240240,2,4,0,0
203240242,5,10,0,0
203240243,1,2,0,0
203250001,14,28,0,0
203250039,11,22,0,0
203260001,7,14,2,4
203270001,161,360,0,0
203280001,1,2,0,0
203290001,9,18,0,0
203300001,4,8,0,0
203310001,3,6,0,0
203320001,1,2,0,0
203330001,35,70,0,0
203340001,23,46,0,0
203340007,9,18,2,22
203340016,49,106,28,56
203340024,25,50,0,0
203340027,5,10,0,0
203340030,10,20,3,15
203340034,249,514,2,8
203340038,113,226,7,68
203340039,19,38,4,8
203340040,1,2,0,0
203340044,61,122,1,11
203340047,4,8,1,6
203340054,9,18,0,0
203340059,4,8,39,87
203340070,11,22,31,138
203340077,1,2,0,0
203340079,21,42,11,44
203340082,15,30,0,0
203340116,3,6,0,0
203340133,2,4,0,0
203340137,3,6,0,0
203340199,1,2,0,0
203340207,1,2,0,0
203340228,4,8,0,0
203340229,1,2,0,0
203340273,1,2,0,0
203340274,3,6,0,0
203340275,2,4,0,0
203340277,4,8,1,2
203340289,1,31,0,0
203340301,26,52,6,12
203340304,1,2,0,0
203340310,1,6,0,0
203350001,1,2,0,0
203360001,3,6,0,0
203370001,76,156,0,0
203380001,161,399,1,2
203380003,1,2,0,0
203390001,57,114,0,0
203400001,8,20,0,0
203410001,1,2,0,0
203420001,39,90,0,0
203430001,5,10,0,0
203440001,10,20,0,0
203450001,14,28,0,0
203460001,13,26,0,0
203470001,5,10,0,0
203480001,28,60,0,0
203490001,14,28,0,0
203500001,114,332,0,0
203500002,95,211,0,0
203510001,9,18,0,0
203520001,5,10,0,0
203530001,11,22,0,0
203550001,1,2,0,0
203560001,17,34,0,0
203570001,5,10,0,0
203580001,8,16,0,0
203590001,2,4,0,0
203600001,28,56,0,0
203610001,1,2,0,0
203620001,7,18,0,0
203630001,4,8,0,0
203630002,15,43,0,0
203630003,1,2,0,0
203630004,3,10,2,8
203630006,1,2,0,0
203630007,4,8,0,0
203630011,1,2,0,0
203630014,2,8,0,0
203630023,2,4,0,0
203630024,3,6,0,0
203630026,1,2,0,0
203630027,1,2,0,0
203630029,1,2,0,0
203630030,1,6,0,0
203630031,1,2,0,0
203640001,309,696,0,0
203640075,6,12,0,0
203640084,21,42,0,0
203640086,2,4,0,0
203640107,1,2,0,0
203650001,2,4,0,0
203650002,4,8,0,0
203650003,4,8,0,0
203650005,1,2,2,4
203660001,22,44,0,0
203670001,37,74,0,0
203680001,10,24,0,0
203690001,20,40,0,0
203700001,5,10,0,0
203710001,7,14,0,0
203720001,8,16,0,0
203740001,3,6,0,0
203750001,110,228,0,0
203760001,1,2,0,0
203770001,14,28,0,0
203780001,7,14,0,0
203790001,2,4,0,0
203800001,20,40,0,0
203810001,6,12,0,0
203820001,6,12,0,0
203830001,2,4,0,0
203840001,16,32,0,0
203850001,755,1741,0,0
203850086,2,4,0,0
203860001,19,38,0,0
203870001,29,58,0,0
203880001,4,8,0,0
203890001,4,8,0,0
203900001,611,1437,0,0
203900003,47,163,0,0
203910001,3,6,0,0
203920001,12,24,0,0
203930001,14,32,0,0
203940001,7,14,0,0
203950001,1,2,0,0
203960001,11,22,0,0
203970001,423,956,0,0
203980001,52,104,0,0
203990001,177,374,0,0
204000001,9,18,0,0
204010001,32,68,0,0
204010003,17,34,1,11
204010010,1,2,0,0
204010033,1,2,0,0
204010035,1,2,0,0
204010038,1,2,0,0
204010049,17,42,0,0
204010050,313,1069,0,0
204010058,3,6,0,0
204010069,2,4,0,0
204010076,1,2,0,0
204010081,1,2,0,0
204010086,3,6,0,0
204010087,1,2,2,53
204010088,4,8,0,0
204010089,1,2,0,0
204010090,1,2,0,0
204010099,2,4,0,0
204010106,6,12,0,0
204020001,15,30,0,0
204030001,41,99,0,0
204040001,2,4,0,0
204050001,8,16,0,0
204060001,33,66,0,0
204070001,18,36,0,0
204090001,177,430,0,0
204100001,3,6,0,0
204110001,4,8,0,0
204120001,50,112,0,0
204130001,129,279,1,11
204130005,1,2,0,0
204130007,4,8,1,6
204130008,14,28,3,19
204130021,43,561,6,47
204130025,5,10,0,0
204130028,25,50,0,0
204130031,1,6,0,0
204130050,1,2,0,0
204130076,1,2,0,0
204130077,2,4,0,0
204130078,491,1707,6,42
204130092,13,26,1,6
204130095,19,650,0,0
204130097,4,37,1,6
204130098,7,14,0,0
204130105,49,130,6,21
204130116,2,8,0,0
204130124,8,553,0,0
204130125,2,257,0,0
204130126,1,2,0,0
204130129,13,26,0,0
204130132,2,4,0,0
204130134,6,16,0,0
204130135,23,54,0,0
204130136,1,2,0,0
204130141,18,96,0,0
204130142,14,105,0,0
204130143,1,6,0,0
204130153,2,4,0,0
204140001,33,66,0,0
204150001,12,24,0,0
204170001,14,28,0,0
204180001,198,420,50,100
204180035,1,2,0,0
204180040,2,4,0,0
204190001,2,4,0,0
204190004,4,8,0,0
204190006,1,2,0,0
204190007,1,2,0,0
204200001,4,8,0,0
204210001,76,152,0,0
204240001,6,12,0,0
204250001,4,8,0,0
204260001,8,16,0,0
204270001,42,84,0,0
204270010,33,70,0,0
204280001,2,4,0,0
204290001,7,14,0,0
204300001,3,6,1,2
204310001,7,14,0,0
204320001,4,8,0,0
204330001,2,4,0,0
204340001,7,14,0,0
204350001,11,22,0,0
204370001,32,68,0,0
204380001,6,12,0,0
204390001,38,76,1,6
204390002,2,4,0,0
204390006,2,4,0,0
204390009,6,12,0,0
204390010,4,8,8,16
204390013,6,16,4,8
204390015,6,12,0,0
204390016,109,269,1,11
204390024,22,44,0,0
204390025,6,12,0,0
204390029,1,2,0,0
204390030,3,6,0,0
204390033,33,66,0,0
204390034,12,24,0,0
204390035,6,12,0,0
204390036,3,6,0,0
204390042,2,4,0,0
204390056,1,2,0,0
204390062,4,8,5,10
204390063,5,10,1,6
204390070,2,4,0,0
204390074,3,6,0,0
204390086,2,4,0,0
204390089,2,4,0,0
204390091,26,85,2,62
204390102,3,6,1,11
204390103,2,4,0,0
204390105,1,2,0,0
204390112,3,6,0,0
204390118,12,32,0,0
204390120,7,14,0,0
204390131,40,88,0,0
204390140,1,2,0,0
204390146,2,4,0,0
204390151,1,2,0,0
204400001,4,8,0,0
204410001,153,331,6,21
204420001,2,4,0,0
204430001,4,8,0,0
204440001,4,8,0,0
204460001,3,6,0,0
204470001,96,208,0,0
204480001,3,6,0,0
204490001,8,16,0,0
204500001,12,24,0,0
204510001,4,17,0,0
204520001,27,54,0,0
204530001,50,100,10,24
204540001,5,10,0,0
204550001,8,16,0,0
204560001,8,16,0,0
204570001,2,4,0,0
204580001,3,6,0,0
204590001,45,94,0,0
204600001,8,16,0,0
204620001,23,55,0,0
204630001,2,4,0,0
204640001,2,4,0,0
204650001,8,16,0,0
204660001,25,54,0,0
204670001,202,408,3,28
204680019,16,32,0,0
204690001,251,550,0,0
204700001,12,24,0,0
204710001,2,4,0,0
204720001,76,152,0,0
204740001,22,44,0,0
204750001,49,98,0,0
204750005,43,86,0,0
204760001,2,4,0,0
204770001,4,8,0,0
204780001,2,4,0,0
204800001,2,4,0,0
204810001,7,14,0,0
204820001,503,1080,0,0
204820007,26,52,4,12
204820010,31,62,38,236
204820156,12,32,0,0
204830001,42,88,0,0
204840001,23,46,0,0
204850001,5,10,0,0
204860001,25,54,0,0
204860007,2,4,0,0
204870001,2,4,0,0
204890001,15,30,0,0
204900001,5,10,0,0
204910001,7,14,1,2
204920001,11,22,0,0
204930001,1,2,0,0
204940001,3,6,0,0
204950001,4,8,0,0
204960001,7,14,0,0
204970001,9,18,0,0
204980001,3,6,0,0
204990001,26,52,0,0
205000001,32,64,0,0
205010001,1,2,0,0
205020001,12,24,0,0
205030001,4,8,0,0
205040001,7,14,0,0
205050001,90,196,0,0
205060001,3,6,0,0
205070001,19,46,0,0
205080001,41,82,0,0
205080012,3,6,0,0
205080016,2,4,0,0
205090001,32,64,0,0
205100001,4,8,0,0
205110001,3,6,0,0
205120001,2,4,0,0
205130001,55,110,0,0
205150001,999,2137,1,2
205150010,59,118,2,12
205150042,20,44,0,0
205150098,1,2,0,0
205150124,2,4,0,0
205160001,25,54,0,0
205170001,18,36,0,0
205190001,16,32,0,0
205200001,47,94,0,0
205220001,7,14,0,0
205230001,15,30,0,0
205240001,1,2,0,0
205250001,151,318,0,0
205260001,107,218,1,6
205270001,3,6,0,0
205280001,10,20,1,2
205300001,16,32,0,0
205310001,17,34,0,0
205320001,8,16,0,0
205330001,15,34,0,0
205340001,14,28,0,0
205350001,6,12,0,0
205360001,1,2,0,0
205370001,21,46,0,0
205380001,1,2,0,0
205390001,61,122,0,0
205400001,105,218,0,0
205400021,1,2,0,0
205410001,5,10,0,0
205420001,3,6,0,0
205430001,9,18,0,0
205430005,8,16,0,0
205440001,5,10,0,0
205440003,2,8,0,0
205450001,132,264,0,0
205460001,44,97,0,0
205470001,10,20,0,0
205480001,24,48,0,0
205490001,46,92,0,0
205500001,30,60,0,0
205500002,20,40,0,0
205510001,235,519,0,0
205520001,2,4,0,0
205530001,173,409,0,0
205540001,13,26,0,0
205550001,6,12,0,0
205560001,1,2,0,0
205570001,171,355,0,0
205580001,1,2,0,0
205590001,117,246,0,0
205600001,22,44,0,0
205600003,18,45,0,0
205610001,9,18,0,0
205620001,8,16,0,0
205630001,1,2,0,0
205640001,2,4,0,0
205650001,248,541,0,0
205650006,109,231,0,0
205660009,10,24,0,0
205670001,12,24,0,0
205680001,13,26,0,0
205690001,8,16,0,0
205700001,226,492,1,2
210010001,82,176,0,0
210010004,30,60,0,0
210010006,24,48,0,0
210010011,43,86,0,0
210010016,19,38,0,0
210010017,15,30,0,0
210010024,5,10,0,0
210010033,4,8,0,0
210020001,57,118,0,0
210030001,311,676,0,0
210030015,17,34,0,0
210040001,222,514,2,17
210040002,28,68,1,2
210040006,2,4,0,0
210040009,14,37,6,43
210050001,7,14,0,0
210060001,27,54,0,0
210060005,1,2,0,0
210070001,8,16,0,0
210080001,34,72,0,0
210090001,6,12,0,0
210100001,321,670,0,0
210110001,24,48,0,0
210120001,19,38,1,2
210130001,246,524,0,0
210140001,11,22,0,0
210150001,569,1269,0,0
210150004,8,16,0,0
210150031,103,267,0,0
210150093,4,12,0,0
210160001,22,48,0,0
210170001,124,248,0,0
210170008,17,34,0,0
210180001,5,10,0,0
210190001,1045,2884,1,2
210190065,23,46,0,0
210190076,11,22,0,0
210190088,18,40,0,0
210190211,1,11,0,0
210190251,1,2,0,0
210200001,26,52,0,0
210210001,4,8,0,0
210220001,5,10,0,0
210220003,37,74,0,0
210220004,3,6,0,0
210230001,38,80,0,0
210240001,3,6,0,0
210250001,62,124,0,0
210260001,47,107,0,0
210260002,12,33,0,0
210260003,12,24,0,0
210270001,3,6,0,0
210280001,3,6,0,0
210290001,13,26,0,0
210310001,22,44,0,0
210320001,7,14,0,0
210330001,6,12,0,0
210340001,90,184,1,2
210340002,30,73,0,0
210340003,139,434,1,2
210340021,1,2,0,0
210350001,52,104,0,0
210350002,56,112,0,0
210350056,1,2,0,0
210360001,14,28,0,0
210370001,3,6,0,0
210380001,82,194,0,0
210390001,34,68,0,0
210400001,11,22,0,0
210410001,259,600,0,0
210410004,9,18,0,0
210410008,231,647,0,0
210410012,124,256,1,2
210410025,2,13,0,0
210410027,68,152,0,0
210420001,16,36,0,0
210430001,202,465,0,0
210430027,16,32,0,0
210430036,1,2,0,0
210430100,1,11,0,0
210440001,28,56,0,0
210440020,21,42,0,0
210440069,1,6,0,0
210450001,271,609,3,15
210450017,16,36,0,0
210460001,46,100,1,2
210470001,168,357,1,2
210470099,26,52,5,10
210480001,36,72,0,0
210480004,17,34,1,2
210480005,9,18,0,0
210480006,15,30,0,0
210490001,9,18,0,0
210500001,13,26,0,0
210510001,71,142,1,11
210510003,137,278,0,0
210510012,34,72,0,0
210520001,4,8,0,0
210530001,304,746,1,11
210530075,10,69,0,0
210530092,21,46,1,2
210530104,1,2,0,0
210540001,60,128,0,0
210540002,6,12,0,0
210540005,1,2,0,0
210550001,10,20,0,0
210560001,3,6,0,0
210570001,10,20,0,0
210580001,92,188,25,70
210580007,3,6,0,0
210590001,23,46,0,0
210600001,23,50,0,0
210610001,13,26,0,0
210620001,20,40,0,0
210630001,73,158,0,0
210640001,68,152,2,13
210650001,19,38,1,2
210650003,12,41,0,0
210650006,19,38,0,0
210650007,25,50,0,0
210660001,28,60,0,0
210670001,114,244,0,0
210680001,10,20,0,0
210690001,19,42,0,0
210690003,43,90,0,0
210690019,1,2,0,0
210690025,9,18,0,0
210700001,5,10,0,0
210710001,622,1445,0,0
210710008,39,78,0,0
210710009,11,22,0,0
210710023,1,6,0,0
210710027,78,169,0,0
210710032,1,2,0,0
210710044,1,2,0,0
210720001,41,94,0,0
210720008,2,4,0,0
210730001,59,118,0,0
210730011,23,46,0,0
210740001,266,572,0,0
210740002,5,14,0,0
210740013,7,14,0,0
210740029,142,305,0,0
210740034,1,2,0,0
210740071,3,6,0,0
210740121,1,11,0,0
210750001,42,88,0,0
210760001,80,172,0,0
210770001,6,12,0,0
210780001,13,26,1,2
210780006,1,2,0,0
210790001,19,47,0,0
210800001,1,2,0,0
210810001,11,22,0,0
210820001,53,114,0,0
210830001,15,30,0,0
210840001,22,44,0,0
210850001,746,1643,0,0
210850004,1,2,0,0
210850008,18,40,1,2
210850016,25,54,0,0
210850022,13,26,1,2
210850028,57,114,0,0
210850033,16,32,0,0
210850115,2,4,0,0
210870001,49,102,0,0
210880001,12,32,0,0
210890001,6,12,0,0
210890004,34,68,0,0
210900001,14,28,0,0
210900005,65,146,0,0
210910001,109,227,1,6
210920001,7,14,0,0
210930001,2,8,0,0
210940001,256,562,0,0
210950001,3,6,0,0
210960001,9,18,0,0
210970001,10,20,0,0
210980001,28,56,0,0
210990001,31,66,0,0
210990013,7,14,0,0
211000001,8,16,0,0
211010001,6,12,0,0
211020001,139,282,0,0
211030001,5,10,0,0
211030003,12,24,0,0
211040001,47,94,0,0
211040011,5,10,0,0
211040019,17,38,0,0
211040053,1,2,0,0
211050001,9,18,0,0
211060001,55,110,0,0
211060003,23,46,0,0
211060006,17,34,0,0
211060008,29,66,0,0
211070001,13,26,0,0
211070008,6,12,2,4
211080001,84,181,0,0
211080010,1,2,0,0
211090001,52,108,0,0
211090014,5,10,0,0
211090022,1,6,0,0
211100001,37,74,0,0
211100004,47,94,0,0
211100005,22,44,0,0
211100011,6,12,0,0
211100013,6,12,0,0
211100023,24,61,0,0
211110001,17,34,0,0
211110019,53,106,0,0
211120001,42,84,0,0
211130001,20,40,0,0
211140001,12157,38585,7,36
211140133,68,136,0,0
211140182,1,2,0,0
211140190,26,52,0,0
211140194,55,114,0,0
211140196,25,54,0,0
211140211,77,158,0,0
211140218,136,280,0,0
211140221,28,56,0,0
211140232,20,40,0,0
211140302,1,2,0,0
211140359,34,68,0,0
211140488,8,16,0,0
211150001,40,80,0,0
211150003,9,18,0,0
211150006,1,2,0,0
211150009,77,158,4,17
211150015,18,36,0,0
211150018,32,77,1,6
211160001,10,20,0,0
211170001,123,278,0,0
211170003,14,28,0,0
211180001,99,215,9,39
211180002,19,38,0,0
211180007,1,2,2,12
211190001,569,1956,0,0
211190009,25,50,0,0
211190013,748,2958,0,0
211200001,3,6,0,0
211210001,4,8,0,0
211220001,39,90,0,0
211230001,3,6,0,0
211240001,132,268,0,0
211250001,18,36,0,0
211250002,51,110,0,0
211260001,16,32,0,0
211270001,9,18,0,0
211280001,33,75,0,0
211290001,24,56,0,0
211300001,18,36,1,2
211310001,3,6,0,0
211320001,907,2225,0,0
211320004,16,32,0,0
211320008,26,61,0,0
211320009,31,62,0,0
211320010,36,72,0,0
211320013,93,195,0,0
211320015,100,208,0,0
211320055,1,2,0,0
211320059,3,28,0,0
211320067,3,6,0,0
211320070,1,11,0,0
211330001,8,16,0,0
211340001,103,210,0,0
211340002,21,51,0,0
211360001,99,219,0,0
211360002,1,2,0,0
211370001,35,70,0,0
211370004,12,28,0,0
211380001,51,102,0,0
211380002,4,8,0,0
211380003,5,10,0,0
211390001,14,28,0,0
211400001,1039,2992,1,101
211400007,8,16,0,0
211400014,136,318,0,0
211400020,29,62,0,0
211400027,27,58,0,0
211410001,21,42,0,0
211420001,185,419,0,0
211420003,23,46,0,0
211430001,49,98,0,0
211430008,26,52,0,0
211430009,15,30,0,0
211430010,7,14,0,0
211430011,95,227,0,0
211430014,24,60,0,0
211430018,2,102,0,0
211440001,198,469,4,8
211450001,14,28,0,0
211460001,4,8,0,0
211470001,28,56,0,0
211480001,9,18,0,0
211480004,1,2,0,0
211490001,86,176,0,0
211490006,14,32,0,0
211500001,22,44,0,0
211510001,26,52,0,0
211510002,21,42,0,0
211520001,29,58,0,0
211530001,70,164,0,0
211530002,16,32,0,0
211540001,353,865,0,0
211540011,13,26,0,0
211540021,50,116,0,0
211540026,11,22,0,0
211540027,44,100,0,0
211540031,8,16,0,0
211550001,47,120,2,4
211560001,2557,6447,5,14
211560009,74,152,1,2
211560014,10,20,0,0
211560161,3,15,0,0
211570001,103,206,0,0
211570067,1,2,0,0
211580001,21,42,0,0
211590001,32,64,0,0
211600001,11,22,0,0
211610001,31,70,0,0
211610002,2,4,0,0
211610004,15,38,1,31
211610005,40,80,1,2
211620001,11,22,0,0
211630001,81,178,0,0
211640001,499,1132,0,0
211640012,54,147,0,0
211640019,16,32,0,0
211640020,17,34,0,0
211640024,27,54,0,0
211650001,1,2,0,0
211660001,110,228,0,0
211670001,5,10,0,0
211680001,17,38,1,2
211680002,26,52,0,0
211690001,78,160,0,0
211700001,18,65,0,0
211700015,59,118,0,0
211700029,1,2,0,0
211710001,31,62,0,0
211720001,119,242,0,0
211720062,1,2,0,0
211730001,45,98,0,0
211740001,770,1961,1,2
211740004,6,12,0,0
211740016,12,24,0,0
211740019,2,4,0,0
211740022,21,42,0,0
211740035,1,2,0,0
211750001,34,72,0,0
211760001,23,46,0,0
211760002,1,2,0,0
211770001,116,257,2,8
211770016,43,94,0,0
211770019,39,82,0,0
211770020,8,16,0,0
211780001,18,36,0,0
211790001,66,136,0,0
211790018,7,14,0,0
211800001,81,178,0,0
211800005,33,66,1,2
211800013,13,26,0,0
211800015,30,60,0,0
211800018,11,22,0,0
211800019,17,38,0,0
211800023,1,6,0,0
211800112,1,2,0,0
211810001,41,86,0,0
211820001,10,20,0,0
